================ Training Loss (Thu Nov 19 19:49:25 2020) ================
(epoch: 1, iters: 100, time: 0.303, data: 0.361) D_A: 0.260 G_A: 0.214 cycle_A: 4.229 idt_A: 1.065 D_B: 0.455 G_B: 0.312 cycle_B: 3.728 idt_B: 2.134 
(epoch: 1, iters: 200, time: 0.303, data: 0.001) D_A: 0.278 G_A: 0.270 cycle_A: 1.333 idt_A: 1.316 D_B: 0.364 G_B: 0.145 cycle_B: 2.726 idt_B: 0.504 
(epoch: 1, iters: 300, time: 0.306, data: 0.002) D_A: 0.307 G_A: 0.282 cycle_A: 2.344 idt_A: 0.595 D_B: 0.254 G_B: 0.494 cycle_B: 1.384 idt_B: 1.115 
(epoch: 1, iters: 400, time: 0.753, data: 0.002) D_A: 0.246 G_A: 0.536 cycle_A: 1.243 idt_A: 1.007 D_B: 0.284 G_B: 0.417 cycle_B: 1.574 idt_B: 0.603 
(epoch: 1, iters: 500, time: 0.310, data: 0.002) D_A: 0.309 G_A: 0.216 cycle_A: 1.754 idt_A: 0.459 D_B: 0.220 G_B: 0.285 cycle_B: 1.005 idt_B: 0.794 
(epoch: 1, iters: 600, time: 0.303, data: 0.001) D_A: 0.272 G_A: 0.360 cycle_A: 4.322 idt_A: 0.723 D_B: 0.318 G_B: 0.563 cycle_B: 1.186 idt_B: 1.124 
(epoch: 1, iters: 700, time: 0.313, data: 0.002) D_A: 0.249 G_A: 0.127 cycle_A: 0.864 idt_A: 0.331 D_B: 0.237 G_B: 0.269 cycle_B: 0.706 idt_B: 0.425 
(epoch: 1, iters: 800, time: 0.472, data: 0.002) D_A: 0.266 G_A: 0.639 cycle_A: 2.952 idt_A: 0.513 D_B: 0.249 G_B: 0.566 cycle_B: 3.019 idt_B: 0.712 
================ Training Loss (Thu Nov 19 19:55:53 2020) ================
(epoch: 1, iters: 100, time: 0.303, data: 0.325) D_A: 0.412 G_A: 0.231 cycle_A: 2.114 idt_A: 0.562 D_B: 0.250 G_B: 0.419 cycle_B: 1.454 idt_B: 1.106 
(epoch: 1, iters: 200, time: 0.304, data: 0.001) D_A: 0.204 G_A: 0.540 cycle_A: 1.232 idt_A: 1.056 D_B: 0.306 G_B: 0.283 cycle_B: 2.480 idt_B: 0.602 
(epoch: 1, iters: 300, time: 0.303, data: 0.002) D_A: 0.348 G_A: 0.125 cycle_A: 1.539 idt_A: 0.463 D_B: 0.173 G_B: 0.354 cycle_B: 0.832 idt_B: 0.742 
(epoch: 1, iters: 400, time: 1.015, data: 0.001) D_A: 0.354 G_A: 0.540 cycle_A: 1.228 idt_A: 0.728 D_B: 0.279 G_B: 0.244 cycle_B: 1.907 idt_B: 0.482 
(epoch: 1, iters: 500, time: 0.306, data: 0.001) D_A: 0.160 G_A: 0.378 cycle_A: 1.720 idt_A: 0.636 D_B: 0.205 G_B: 0.397 cycle_B: 1.171 idt_B: 0.845 
(epoch: 1, iters: 600, time: 0.307, data: 0.002) D_A: 0.332 G_A: 0.388 cycle_A: 1.443 idt_A: 0.851 D_B: 0.273 G_B: 0.453 cycle_B: 1.734 idt_B: 0.800 
(epoch: 1, iters: 700, time: 0.311, data: 0.002) D_A: 0.348 G_A: 0.333 cycle_A: 4.933 idt_A: 0.878 D_B: 0.215 G_B: 0.251 cycle_B: 2.224 idt_B: 2.368 
(epoch: 1, iters: 800, time: 0.477, data: 0.001) D_A: 0.108 G_A: 0.438 cycle_A: 3.126 idt_A: 0.654 D_B: 0.526 G_B: 0.175 cycle_B: 1.124 idt_B: 1.121 
(epoch: 1, iters: 900, time: 0.313, data: 0.002) D_A: 0.164 G_A: 0.238 cycle_A: 1.329 idt_A: 0.280 D_B: 0.253 G_B: 0.216 cycle_B: 0.877 idt_B: 0.595 
(epoch: 1, iters: 1000, time: 0.308, data: 0.002) D_A: 0.166 G_A: 0.392 cycle_A: 1.197 idt_A: 1.379 D_B: 0.192 G_B: 0.484 cycle_B: 2.836 idt_B: 0.528 
(epoch: 1, iters: 1100, time: 0.309, data: 0.002) D_A: 0.274 G_A: 0.146 cycle_A: 1.154 idt_A: 0.323 D_B: 0.213 G_B: 0.336 cycle_B: 0.775 idt_B: 0.527 
(epoch: 1, iters: 1200, time: 0.478, data: 0.001) D_A: 0.159 G_A: 0.298 cycle_A: 1.009 idt_A: 0.757 D_B: 0.132 G_B: 0.298 cycle_B: 1.661 idt_B: 0.394 
(epoch: 1, iters: 1300, time: 0.310, data: 0.001) D_A: 0.307 G_A: 0.522 cycle_A: 2.191 idt_A: 0.405 D_B: 0.084 G_B: 0.623 cycle_B: 0.710 idt_B: 1.042 
(epoch: 1, iters: 1400, time: 0.305, data: 0.003) D_A: 0.259 G_A: 0.441 cycle_A: 0.651 idt_A: 0.297 D_B: 0.081 G_B: 0.591 cycle_B: 0.678 idt_B: 0.281 
(epoch: 1, iters: 1500, time: 0.313, data: 0.002) D_A: 0.302 G_A: 0.348 cycle_A: 1.723 idt_A: 0.377 D_B: 0.227 G_B: 0.199 cycle_B: 1.108 idt_B: 0.957 
(epoch: 1, iters: 1600, time: 0.482, data: 0.002) D_A: 0.272 G_A: 0.439 cycle_A: 0.905 idt_A: 0.341 D_B: 0.246 G_B: 0.253 cycle_B: 1.232 idt_B: 0.367 
(epoch: 1, iters: 1700, time: 0.308, data: 0.002) D_A: 0.136 G_A: 0.429 cycle_A: 0.876 idt_A: 0.882 D_B: 0.176 G_B: 0.568 cycle_B: 2.775 idt_B: 0.356 
(epoch: 1, iters: 1800, time: 0.317, data: 0.002) D_A: 0.304 G_A: 0.130 cycle_A: 1.606 idt_A: 0.404 D_B: 0.130 G_B: 0.383 cycle_B: 0.965 idt_B: 0.814 
(epoch: 1, iters: 1900, time: 0.307, data: 0.001) D_A: 0.411 G_A: 0.910 cycle_A: 1.632 idt_A: 0.418 D_B: 0.106 G_B: 0.288 cycle_B: 0.810 idt_B: 0.630 
(epoch: 1, iters: 2000, time: 0.768, data: 0.001) D_A: 0.207 G_A: 0.317 cycle_A: 0.607 idt_A: 0.311 D_B: 0.336 G_B: 0.589 cycle_B: 0.714 idt_B: 0.266 
(epoch: 1, iters: 2100, time: 0.314, data: 0.002) D_A: 0.119 G_A: 0.453 cycle_A: 0.790 idt_A: 0.821 D_B: 0.350 G_B: 0.330 cycle_B: 1.745 idt_B: 0.344 
(epoch: 1, iters: 2200, time: 0.306, data: 0.003) D_A: 0.151 G_A: 0.309 cycle_A: 0.925 idt_A: 0.390 D_B: 0.163 G_B: 0.094 cycle_B: 1.014 idt_B: 0.466 
(epoch: 1, iters: 2300, time: 0.313, data: 0.001) D_A: 0.269 G_A: 0.644 cycle_A: 0.785 idt_A: 0.289 D_B: 0.269 G_B: 1.028 cycle_B: 0.551 idt_B: 0.337 
(epoch: 1, iters: 2400, time: 0.488, data: 0.002) D_A: 0.270 G_A: 0.258 cycle_A: 0.639 idt_A: 0.739 D_B: 0.285 G_B: 0.439 cycle_B: 1.549 idt_B: 0.317 
