================ Training Loss (Mon Nov 30 13:16:55 2020) ================
(epoch: 1, iters: 100, time: 0.301, data: 0.227) D_A: 0.284 G_A: 0.460 cycle_A: 3.352 idt_A: 1.458 D_B: 0.308 G_B: 0.366 cycle_B: 2.583 idt_B: 1.592 
(epoch: 1, iters: 200, time: 0.302, data: 0.001) D_A: 0.349 G_A: 0.387 cycle_A: 1.671 idt_A: 0.688 D_B: 0.464 G_B: 0.608 cycle_B: 1.563 idt_B: 0.759 
(epoch: 1, iters: 300, time: 0.303, data: 0.001) D_A: 0.302 G_A: 0.506 cycle_A: 1.570 idt_A: 0.961 D_B: 0.218 G_B: 0.468 cycle_B: 2.264 idt_B: 0.607 
(epoch: 1, iters: 400, time: 0.549, data: 0.002) D_A: 0.237 G_A: 0.394 cycle_A: 1.332 idt_A: 0.949 D_B: 0.237 G_B: 0.478 cycle_B: 2.142 idt_B: 0.534 
(epoch: 1, iters: 500, time: 0.303, data: 0.002) D_A: 0.217 G_A: 0.140 cycle_A: 1.646 idt_A: 0.645 D_B: 0.233 G_B: 0.344 cycle_B: 1.118 idt_B: 0.614 
(epoch: 1, iters: 600, time: 0.302, data: 0.001) D_A: 0.200 G_A: 0.381 cycle_A: 1.612 idt_A: 0.388 D_B: 0.251 G_B: 0.355 cycle_B: 0.857 idt_B: 0.792 
(epoch: 1, iters: 700, time: 0.304, data: 0.002) D_A: 0.331 G_A: 0.416 cycle_A: 1.063 idt_A: 0.302 D_B: 0.116 G_B: 0.521 cycle_B: 0.745 idt_B: 0.467 
(epoch: 1, iters: 800, time: 0.308, data: 0.002) D_A: 0.239 G_A: 0.376 cycle_A: 1.074 idt_A: 0.548 D_B: 0.223 G_B: 0.418 cycle_B: 1.466 idt_B: 0.485 
(epoch: 1, iters: 900, time: 0.305, data: 0.002) D_A: 0.296 G_A: 0.366 cycle_A: 0.923 idt_A: 2.481 D_B: 0.298 G_B: 0.316 cycle_B: 5.701 idt_B: 0.431 
(epoch: 1, iters: 1000, time: 0.309, data: 0.001) D_A: 0.352 G_A: 0.256 cycle_A: 1.077 idt_A: 0.343 D_B: 0.263 G_B: 0.331 cycle_B: 0.834 idt_B: 0.544 
(epoch: 1, iters: 1100, time: 0.310, data: 0.002) D_A: 0.217 G_A: 0.278 cycle_A: 0.898 idt_A: 0.354 D_B: 0.215 G_B: 0.595 cycle_B: 0.818 idt_B: 0.431 
(epoch: 1, iters: 1200, time: 0.303, data: 0.002) D_A: 0.194 G_A: 0.464 cycle_A: 1.414 idt_A: 0.425 D_B: 0.356 G_B: 0.212 cycle_B: 1.069 idt_B: 0.718 
(epoch: 1, iters: 1300, time: 0.309, data: 0.001) D_A: 0.227 G_A: 0.381 cycle_A: 0.889 idt_A: 0.603 D_B: 0.217 G_B: 0.445 cycle_B: 1.226 idt_B: 0.405 
(epoch: 1, iters: 1400, time: 0.309, data: 0.001) D_A: 0.400 G_A: 0.477 cycle_A: 1.077 idt_A: 0.357 D_B: 0.204 G_B: 0.720 cycle_B: 1.685 idt_B: 0.547 
(epoch: 1, iters: 1500, time: 0.305, data: 0.001) D_A: 0.162 G_A: 0.165 cycle_A: 0.799 idt_A: 0.377 D_B: 0.457 G_B: 0.666 cycle_B: 0.873 idt_B: 0.366 
(epoch: 1, iters: 1600, time: 0.309, data: 0.002) D_A: 0.205 G_A: 0.397 cycle_A: 1.517 idt_A: 0.317 D_B: 0.547 G_B: 1.371 cycle_B: 0.684 idt_B: 0.685 
(epoch: 1, iters: 1700, time: 0.312, data: 0.001) D_A: 0.261 G_A: 0.412 cycle_A: 0.702 idt_A: 0.484 D_B: 0.094 G_B: 0.563 cycle_B: 1.035 idt_B: 0.386 
(epoch: 1, iters: 1800, time: 0.312, data: 0.001) D_A: 0.320 G_A: 0.425 cycle_A: 0.953 idt_A: 0.277 D_B: 0.199 G_B: 0.355 cycle_B: 0.653 idt_B: 0.472 
(epoch: 1, iters: 1900, time: 0.310, data: 0.001) D_A: 0.177 G_A: 0.269 cycle_A: 0.799 idt_A: 0.473 D_B: 0.214 G_B: 0.147 cycle_B: 1.828 idt_B: 0.320 
(epoch: 1, iters: 2000, time: 0.574, data: 0.001) D_A: 0.228 G_A: 0.271 cycle_A: 0.621 idt_A: 0.358 D_B: 0.240 G_B: 0.182 cycle_B: 0.682 idt_B: 0.304 
(epoch: 1, iters: 2100, time: 0.304, data: 0.001) D_A: 0.266 G_A: 0.266 cycle_A: 0.662 idt_A: 0.313 D_B: 0.299 G_B: 0.382 cycle_B: 0.624 idt_B: 0.313 
(epoch: 1, iters: 2200, time: 0.308, data: 0.001) D_A: 0.221 G_A: 0.386 cycle_A: 1.147 idt_A: 0.275 D_B: 0.250 G_B: 0.212 cycle_B: 0.687 idt_B: 0.490 
(epoch: 1, iters: 2300, time: 0.307, data: 0.001) D_A: 0.180 G_A: 0.401 cycle_A: 0.922 idt_A: 0.570 D_B: 0.225 G_B: 0.276 cycle_B: 1.338 idt_B: 0.407 
(epoch: 1, iters: 2400, time: 0.309, data: 0.002) D_A: 0.230 G_A: 0.320 cycle_A: 1.796 idt_A: 0.304 D_B: 0.239 G_B: 0.500 cycle_B: 0.744 idt_B: 0.480 
(epoch: 1, iters: 2500, time: 0.309, data: 0.001) D_A: 0.250 G_A: 0.265 cycle_A: 1.361 idt_A: 0.304 D_B: 0.255 G_B: 0.205 cycle_B: 0.775 idt_B: 0.574 
(epoch: 1, iters: 2600, time: 0.314, data: 0.001) D_A: 0.301 G_A: 0.264 cycle_A: 0.831 idt_A: 0.401 D_B: 0.092 G_B: 0.288 cycle_B: 1.356 idt_B: 0.386 
